text_title,start_file,f_jg,f_nr,start_page_value,start_page,year,month,day,end_file,end_page,date,node_count,title_id,par_id
Jobs,FK-34-876_n0138.xml,34,876,n0138,138,1932,10,01,1932-10-01,FK-34-876_n0138.xml,138,317,text__tid_11745.xml,pr177662
Ein Antäus,FK-34-876_n0138.xml,34,876,n0138,138,1932,10,01,1932-10-01,FK-34-876_n0139.xml,139,132,text__tid_11746.xml,pr177671
Kreuzung von Prominenten,FK-34-876_n0140.xml,34,876,n0140,140,1932,10,01,1932-10-01,FK-34-876_n0141.xml,141,704,text__tid_11747.xml,pr177699
Ein Regierungsrat meldet,FK-34-876_n0142.xml,34,876,n0142,142,1932,10,01,1932-10-01,FK-34-876_n0142.xml,142,72,text__tid_11748.xml,pr177711
Prominente Schlaraffen,FK-34-876_n0142.xml,34,876,n0142,142,1932,10,01,1932-10-01,FK-34-876_n0142.xml,142,82,text__tid_11749.xml,pr177722
1932,FK-34-876_n0142.xml,34,876,n0142,142,1932,10,01,1932-10-01,FK-34-876_n0143.xml,143,309,text__tid_11750.xml,pr177728
Die Jugend der Neuen Freien Presse,FK-34-876_n0143.xml,34,876,n0143,143,1932,10,01,1932-10-01,FK-34-876_n0143.xml,143,60,text__tid_11751.xml,pr177735
Was ist das?,FK-34-876_n0144.xml,34,876,n0144,144,1932,10,01,1932-10-01,FK-34-876_n0144.xml,144,129,text__tid_11752.xml,pr177753
Nur das nicht mehr!,FK-34-876_n0144.xml,34,876,n0144,144,1932,10,01,1932-10-01,FK-34-876_n0144.xml,144,55,text__tid_11753.xml,pr177761
Das Analphabet,FK-34-876_n0144.xml,34,876,n0144,144,1932,10,01,1932-10-01,FK-34-876_n0144.xml,144,41,text__tid_11754.xml,pr177771
Was war das?,FK-34-876_n0145.xml,34,876,n0145,145,1932,10,01,1932-10-01,FK-34-876_n0145.xml,145,135,text__tid_11755.xml,pr177821
"Schreib, wie du gesprochen hast!",FK-34-876_n0146.xml,34,876,n0146,146,1932,10,01,1932-10-01,FK-34-876_n0146.xml,146,128,text__tid_11756.xml,pr177829
Wem sagen Sie das!,FK-34-876_n0146.xml,34,876,n0146,146,1932,10,01,1932-10-01,FK-34-876_n0146.xml,146,88,text__tid_11757.xml,pr177837
Ein Aufschrei,FK-34-876_n0146.xml,34,876,n0146,146,1932,10,01,1932-10-01,FK-34-876_n0146.xml,146,121,text__tid_11758.xml,pr177843
Subjekt und Prädikat,FK-34-876_n0147.xml,34,876,n0147,147,1932,10,01,1932-10-01,FK-34-876_n0147.xml,147,337,text__tid_11759.xml,pr177851
Es,FK-34-876_n0147.xml,34,876,n0147,147,1932,10,01,1932-10-01,FK-34-876_n0147.xml,147,318,text__tid_11760.xml,pr177856
Es ist der Vater ...,FK-34-876_n0155.xml,34,876,n0155,155,1932,10,01,1932-10-01,FK-34-876_n0155.xml,155,167,text__tid_11761.xml,pr178007
Was ist Es?,FK-34-876_n0160.xml,34,876,n0160,160,1932,10,01,1932-10-01,FK-34-876_n0160.xml,160,31,text__tid_11762.xml,pr178079
Was; der und welcher,FK-34-876_n0165.xml,34,876,n0165,165,1932,10,01,1932-10-01,FK-34-876_n0165.xml,165,337,text__tid_11763.xml,pr178174
Es ist der Geist ...,FK-34-876_n0179.xml,34,876,n0179,179,1932,10,01,1932-10-01,FK-34-876_n0179.xml,179,183,text__tid_11764.xml,pr178305
Psychologie und Grammatik,FK-34-876_n0187.xml,34,876,n0187,187,1932,10,01,1932-10-01,FK-34-876_n0187.xml,187,201,text__tid_11765.xml,pr178351
kein Titel vorhanden,FK-34-876_u0002.xml,34,876,u0002,iv,1932,10,01,1932-10-01,FK-34-876_u0002.xml,iv,103,text__tid_11766.xml,pr178463
Die Sprache,FK-34-885_n0001.xml,34,885,n0001,1,1932,12,01,1932-12-01,FK-34-885_n0003.xml,3,1580,text__tid_11767.xml,pr178533
Goethe-Feier bei den Tschechen,FK-34-885_n0005.xml,34,885,n0005,5,1932,12,01,1932-12-01,FK-34-885_n0008.xml,8,3482,text__tid_11768.xml,pr178543
"Architektenvereinssaal, 3. Oktober:",FK-34-885_n0011.xml,34,885,n0011,11,1932,12,01,1932-12-01,FK-34-885_n0011.xml,11,239,text__tid_11771.xml,pr178572_a
"Offenbach-Saal, 7. Oktober:",FK-34-885_n0011.xml,34,885,n0011,11,1932,12,01,1932-12-01,FK-34-885_n0011.xml,11,556,text__tid_11772.xml,pr178574_a
"Architektenvereinssaal, 11. Oktober:",FK-34-885_n0012.xml,34,885,n0012,12,1932,12,01,1932-12-01,FK-34-885_n0012.xml,12,218,text__tid_11773.xml,pr178584_a
"Ebenda, 20. Oktober:",FK-34-885_n0013.xml,34,885,n0013,13,1932,12,01,1932-12-01,FK-34-885_n0013.xml,13,98,text__tid_11774.xml,pr178608_a
25. Oktober:,FK-34-885_n0013.xml,34,885,n0013,13,1932,12,01,1932-12-01,FK-34-885_n0013.xml,13,333,text__tid_11776.xml,pr178620_a
26. Oktober:,FK-34-885_n0013.xml,34,885,n0013,13,1932,12,01,1932-12-01,FK-34-885_n0013.xml,13,45,text__tid_11777.xml,pr178622_a
"Wien, Offenbach-Saal, 6. November:",FK-34-885_n0014.xml,34,885,n0014,14,1932,12,01,1932-12-01,FK-34-885_n0014.xml,14,325,text__tid_11778.xml,pr178626
"Prag, Mozarteum",FK-34-885_n0014.xml,34,885,n0014,14,1932,12,01,1932-12-01,FK-34-885_n0014.xml,14,452,text__tid_11779.xml,pr178633
9. November:,FK-34-885_n0014.xml,34,885,n0014,14,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,308,text__tid_11780.xml,pr178642_a
"Arbeiterradio, 9. November, 18.40 Uhr:",FK-34-885_n0015.xml,34,885,n0015,15,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,95,text__tid_11781.xml,pr178646_a
Städtische Bibliothek (Veranstaltung des Klub moderních filologů),FK-34-885_n0015.xml,34,885,n0015,15,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,67,text__tid_11782.xml,pr178648_a
"Mozarteum, 11. November:",FK-34-885_n0015.xml,34,885,n0015,15,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,56,text__tid_11783.xml,pr178652_a
15. November:,FK-34-885_n0015.xml,34,885,n0015,15,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,241,text__tid_11785.xml,pr178660_a
17. November:,FK-34-885_n0015.xml,34,885,n0015,15,1932,12,01,1932-12-01,FK-34-885_n0015.xml,15,76,text__tid_11786.xml,pr178664_a
"Prag, Saal der Produktenbörse, 21. November:",FK-34-885_n0016.xml,34,885,n0016,16,1932,12,01,1932-12-01,FK-34-885_n0016.xml,16,202,text__tid_11787.xml,pr178669
"Wien, Offenbach-Saal, 25. November:",FK-34-885_n0017.xml,34,885,n0017,17,1932,12,01,1932-12-01,FK-34-885_n0018.xml,18,479,text__tid_11788.xml,pr178693
30. November:,FK-34-885_n0018.xml,34,885,n0018,18,1932,12,01,1932-12-01,FK-34-885_n0018.xml,18,287,text__tid_11790.xml,pr178706_a
1. Dezember:,FK-34-885_n0018.xml,34,885,n0018,18,1932,12,01,1932-12-01,FK-34-885_n0019.xml,19,1265,text__tid_11791.xml,pr178709_a
2. Dezember:,FK-34-885_n0020.xml,34,885,n0020,20,1932,12,01,1932-12-01,FK-34-885_n0020.xml,20,50,text__tid_11792.xml,pr178716_a
"Wien, Architektenvereinssaal",FK-34-885_n0020.xml,34,885,n0020,20,1932,12,01,1932-12-01,FK-34-885_n0020.xml,20,217,text__tid_11793.xml,pr178720
12. Dezember:,FK-34-885_n0020.xml,34,885,n0020,20,1932,12,01,1932-12-01,FK-34-885_n0020.xml,20,64,text__tid_11794.xml,pr178729_a
Zwischen dem 2. Januar und dem 22. Februar wird ein,FK-34-885_n0020.xml,34,885,n0020,20,1932,12,01,1932-12-01,FK-34-885_n0020.xml,20,186,text__tid_11795.xml,pr178734
Die Rachel. Von Karl Schurz,FK-34-885_n0021.xml,34,885,n0021,21,1932,12,01,1932-12-01,FK-34-885_n0022.xml,22,1474,text__tid_11796.xml,pr178742
"Der George-Essay, der in München, Wien, Prag und Berlin",FK-34-885_n0031.xml,34,885,n0031,31,1932,12,01,1932-12-01,FK-34-885_n0031.xml,31,597,text__tid_11798.xml,pr178761
Die literarische Welt,FK-34-885_n0031.xml,34,885,n0031,31,1932,12,01,1932-12-01,FK-34-885_n0032.xml,32,262,text__tid_11799.xml,pr178764
"Jakob Haringer, »Der Reisende oder die Träne« (Verlegt von",FK-34-885_n0033.xml,34,885,n0033,33,1932,12,01,1932-12-01,FK-34-885_n0033.xml,33,276,text__tid_11800.xml,pr178791
"In Nr. 876—884, S. 22, Z. 2 v. u. statt »drei«: zwei; S. 94,",FK-34-885_n0033.xml,34,885,n0033,33,1932,12,01,1932-12-01,FK-34-885_n0033.xml,33,113,text__tid_11801.xml,pr178794
Aus der Zuschrift eines Kapellmeisters:,FK-34-885_n0033.xml,34,885,n0033,33,1932,12,01,1932-12-01,FK-34-885_n0033.xml,33,277,text__tid_11802.xml,pr178797
Madame l’Archiduc in Prag,FK-34-885_n0034.xml,34,885,n0034,34,1932,12,01,1932-12-01,FK-34-885_n0034.xml,34,76,text__tid_11803.xml,pr178806
Sakrileg an George oder Sühne an Shakespeare?,FK-34-885_n0045.xml,34,885,n0045,45,1932,12,01,1932-12-01,FK-34-885_n0051.xml,51,4555,text__tid_11804.xml,pr178852
Adolf Loos,FK-35-888_n0001.xml,35,888,n0001,1,1933,10,01,1933-10-01,FK-35-888_n0003.xml,3,836,text__tid_11805.xml,pr179116
Man frage nicht,FK-35-888_n0004.xml,35,888,n0004,4,1933,10,01,1933-10-01,FK-35-888_n0004.xml,4,127,text__tid_11806.xml,pr179120
"Nachrufe auf Karl Kraus von »Lucien Verneau«, »Alfeus«, »Isk« etc. und Stefan Großmann",FK-36-889_n0001.xml,36,889,n0001,1,1934,07,01,1934-07-01,FK-36-889_n0001.xml,1,166,text__tid_11807.xml,pr179155
Anfang Januar bis 12. Februar 1934,FK-36-890_n0001.xml,36,890,n0001,1,1934,07,01,1934-07-01,FK-36-890_n0017.xml,17,10959,text__tid_11809.xml,pr179426
April bis Anfang Juli 1934,FK-36-890_n0170.xml,36,890,n0170,170,1934,07,01,1934-07-01,FK-36-890_n0171.xml,171,1121,text__tid_11810.xml,pr180053
Mitte Juli,FK-36-890_n0314.xml,36,890,n0314,314,1934,07,01,1934-07-01,FK-36-890_n0314.xml,314,410,text__tid_11811.xml,pr180914
Lear im Burgtheater,FK-37-906_n0001.xml,37,906,n0001,1,1935,04,01,1935-04-01,FK-37-906_n0001.xml,1,32,text__tid_11812.xml,pr180993
Vor »Macbeth«,FK-37-908_n0001.xml,37,908,n0001,1,1935,05,01,1935-05-01,FK-37-908_n0001.xml,1,440,text__tid_11813.xml,pr181295
6. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,145,text__tid_11817.xml,pr181674_a
11. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,23,text__tid_11818.xml,pr181677_a
16. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,68,text__tid_11819.xml,pr181679_a
20. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,35,text__tid_11820.xml,pr181682_a
25. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,301,text__tid_11821.xml,pr181685_a
30. Januar:,FK-37-909_n0001.xml,37,909,n0001,1,1935,05,01,1935-05-01,FK-37-909_n0001.xml,1,19,text__tid_11822.xml,pr181691_a
3. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,32,text__tid_11823.xml,pr181693_a
8. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,23,text__tid_11824.xml,pr181696_a
13. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,32,text__tid_11825.xml,pr181698_a
17. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,19,text__tid_11826.xml,pr181701_a
22. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,21,text__tid_11827.xml,pr181703_a
1. März:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,75,text__tid_11828.xml,pr181705_a
7. Februar:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,53,text__tid_11830.xml,pr181714_a
27. März:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,21,text__tid_11831.xml,pr181716_a
28. März:,FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,60,text__tid_11832.xml,pr181718_a
"Mährisch Ostrau, Lidový dum, 29. März:",FK-37-909_n0002.xml,37,909,n0002,2,1935,05,01,1935-05-01,FK-37-909_n0002.xml,2,222,text__tid_11833.xml,pr181722_a
"Olmütz, Redouten-Saal, 30. März:",FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,55,text__tid_11834.xml,pr181726_a
"Prag, Mozarteum, 31. März:",FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,56,text__tid_11835.xml,pr181729_a
3. April:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,19,text__tid_11836.xml,pr181732_a
4. April:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,62,text__tid_11837.xml,pr181734_a
"Agram, Musikinstitut, 11. Januar 1934:",FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,45,text__tid_11838.xml,pr181737_a
12. Januar:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,21,text__tid_11839.xml,pr181739_a
26. November:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,61,text__tid_11841.xml,pr181745_a
1. Dezember:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,22,text__tid_11842.xml,pr181748_a
5. Dezember:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,19,text__tid_11843.xml,pr181750_a
9. Januar 1935:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,22,text__tid_11844.xml,pr181751_b
12. Januar:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,25,text__tid_11845.xml,pr181754_a
20. Januar:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,21,text__tid_11846.xml,pr181756_a
27. Januar:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,77,text__tid_11847.xml,pr181758_a
3. Februar:,FK-37-909_n0003.xml,37,909,n0003,3,1935,05,01,1935-05-01,FK-37-909_n0003.xml,3,25,text__tid_11848.xml,pr181761_a
"Kleiner Musikvereinssaal, 6. März:",FK-37-909_n0004.xml,37,909,n0004,4,1935,05,01,1935-05-01,FK-37-909_n0004.xml,4,60,text__tid_11849.xml,pr181763_a
11. März:,FK-37-909_n0004.xml,37,909,n0004,4,1935,05,01,1935-05-01,FK-37-909_n0004.xml,4,75,text__tid_11850.xml,pr181767_a
19. März:,FK-37-909_n0004.xml,37,909,n0004,4,1935,05,01,1935-05-01,FK-37-909_n0004.xml,4,548,text__tid_11851.xml,pr181770_a
"Architektenvereinssaal, 27. März:",FK-37-909_n0004.xml,37,909,n0004,4,1935,05,01,1935-05-01,FK-37-909_n0004.xml,4,103,text__tid_11852.xml,pr181783_a
"Kleiner Musikvereinssaal, 31. März:",FK-37-909_n0005.xml,37,909,n0005,5,1935,05,01,1935-05-01,FK-37-909_n0005.xml,5,802,text__tid_11853.xml,pr181786_a
"Ebenda, 26. April:",FK-37-909_n0006.xml,37,909,n0006,6,1935,05,01,1935-05-01,FK-37-909_n0006.xml,6,583,text__tid_11854.xml,pr181801_a
"Ehrbar-Saal, 14. Mai:",FK-37-909_n0006.xml,37,909,n0006,6,1935,05,01,1935-05-01,FK-37-909_n0006.xml,6,59,text__tid_11855.xml,pr181814_a
31. Mai:,FK-37-909_n0007.xml,37,909,n0007,7,1935,05,01,1935-05-01,FK-37-909_n0007.xml,7,487,text__tid_11856.xml,pr18181_a
Offenbach bei Shakespeare,FK-37-909_n0008.xml,37,909,n0008,8,1935,05,01,1935-05-01,FK-37-909_n0008.xml,8,539,text__tid_11858.xml,pr181836
Motto,FK-37-909_n0009.xml,37,909,n0009,9,1935,05,01,1935-05-01,FK-37-909_n0009.xml,9,376,text__tid_11859.xml,pr181848
Hörer und Störer,FK-37-909_n0009.xml,37,909,n0009,9,1935,05,01,1935-05-01,FK-37-909_n0013.xml,13,2859,text__tid_11860.xml,pr181856
Timon und die Leser,FK-37-909_n0013.xml,37,909,n0013,13,1935,05,01,1935-05-01,FK-37-909_n0013.xml,13,473,text__tid_11861.xml,pr181863
Striche im »Hamlet«,FK-37-909_n0014.xml,37,909,n0014,14,1935,05,01,1935-05-01,FK-37-909_n0015.xml,15,911,text__tid_11862.xml,pr181874
Notizen zur Shakespeare-Bearbeitung,FK-37-909_n0015.xml,37,909,n0015,15,1935,05,01,1935-05-01,FK-37-909_n0016.xml,16,960,text__tid_11863.xml,pr181881
Stimmen der Presse,FK-37-909_n0019.xml,37,909,n0019,19,1935,05,01,1935-05-01,FK-37-909_n0020.xml,20,375,text__tid_11864.xml,pr181940
Shakespeare-Vortragende,FK-37-909_n0023.xml,37,909,n0023,23,1935,05,01,1935-05-01,FK-37-909_n0024.xml,24,979,text__tid_11865.xml,pr181983
Offenbach und die Zeit,FK-37-909_n0025.xml,37,909,n0025,25,1935,05,01,1935-05-01,FK-37-909_n0026.xml,26,874,text__tid_11866.xml,pr182005
An die Abwesenden,FK-37-909_n0027.xml,37,909,n0027,27,1935,05,01,1935-05-01,FK-37-909_n0029.xml,29,1235,text__tid_11867.xml,pr182034
Offenbach bei den Schlaraffen,FK-37-909_n0029.xml,37,909,n0029,29,1935,05,01,1935-05-01,FK-37-909_n0029.xml,29,491,text__tid_11868.xml,pr182041
Ravag,FK-37-909_n0031.xml,37,909,n0031,31,1935,05,01,1935-05-01,FK-37-909_n0033.xml,33,1423,text__tid_11869.xml,pr182064
Lumpazivagabundus,FK-37-909_n0033.xml,37,909,n0033,33,1935,05,01,1935-05-01,FK-37-909_n0034.xml,34,334,text__tid_11871.xml,pr182080
Wiener Leben,FK-37-909_n0035.xml,37,909,n0035,35,1935,05,01,1935-05-01,FK-37-909_n0036.xml,36,666,text__tid_11872.xml,pr182100
21.40 und 21.45,FK-37-909_n0037.xml,37,909,n0037,37,1935,05,01,1935-05-01,FK-37-909_n0039.xml,39,1228,text__tid_11873.xml,pr182153
Die fesche »Wiener Zeitung«,FK-37-909_n0039.xml,37,909,n0039,39,1935,05,01,1935-05-01,FK-37-909_n0039.xml,39,547,text__tid_11874.xml,pr182157
Heimatschutz für österreichische Klassiker!,FK-37-909_n0041.xml,37,909,n0041,41,1935,05,01,1935-05-01,FK-37-909_n0041.xml,41,484,text__tid_11875.xml,pr182184
Zitat,FK-37-909_n0043.xml,37,909,n0043,43,1935,05,01,1935-05-01,FK-37-909_n0043.xml,43,348,text__tid_11876.xml,pr182209
Liebesgeschichten und Heiratssachen,FK-37-909_n0043.xml,37,909,n0043,43,1935,05,01,1935-05-01,FK-37-909_n0044.xml,44,360,text__tid_11877.xml,pr182220
Burgtheater,FK-37-909_n0048.xml,37,909,n0048,48,1935,05,01,1935-05-01,FK-37-909_n0049.xml,49,442,text__tid_11878.xml,pr182245
Verschwenderisches Theater,FK-37-909_n0050.xml,37,909,n0050,50,1935,05,01,1935-05-01,FK-37-909_n0051.xml,51,657,text__tid_11879.xml,pr182266
Zähmung von Widerspenstigen,FK-37-909_n0051.xml,37,909,n0051,51,1935,05,01,1935-05-01,FK-37-909_n0053.xml,53,1040,text__tid_11880.xml,pr182280
Übertriebene Ansprüche an den Äther,FK-37-909_n0056.xml,37,909,n0056,56,1935,05,01,1935-05-01,FK-37-909_n0056.xml,56,425,text__tid_11881.xml,pr182293
Entziehung einer Subvention,FK-37-909_n0057.xml,37,909,n0057,57,1935,05,01,1935-05-01,FK-37-909_n0060.xml,60,2591,text__tid_11882.xml,pr182306
»Eisenbahnheiraten«,FK-37-909_n0061.xml,37,909,n0061,61,1935,05,01,1935-05-01,FK-37-909_n0061.xml,61,107,text__tid_11883.xml,pr182323
Um Reinhardt,FK-37-909_n0061.xml,37,909,n0061,61,1935,05,01,1935-05-01,FK-37-909_n0061.xml,61,103,text__tid_11884.xml,pr182327
Außen- und Innenpolitik,FK-37-909_n0061.xml,37,909,n0061,61,1935,05,01,1935-05-01,FK-37-909_n0061.xml,61,217,text__tid_11885.xml,pr182331
Paneuropa und Panamerika,FK-37-909_n0062.xml,37,909,n0062,62,1935,05,01,1935-05-01,FK-37-909_n0062.xml,62,521,text__tid_11886.xml,pr182343
Zwangsläufig letzten Endes,FK-37-909_n0064.xml,37,909,n0064,64,1935,05,01,1935-05-01,FK-37-909_n0064.xml,64,104,text__tid_11887.xml,pr182358
Der Satiriker,FK-37-912_n0001.xml,37,912,n0001,1,1935,08,01,1935-08-01,FK-37-912_n0001.xml,1,106,text__tid_11888.xml,pr182507
Erinnerung und Ergänzung,FK-37-912_n0004.xml,37,912,n0004,4,1935,08,01,1935-08-01,FK-37-912_n0005.xml,5,1364,text__tid_11889.xml,pr182555
Satirische Zeitkritik,FK-37-912_n0012.xml,37,912,n0012,12,1935,08,01,1935-08-01,FK-37-912_n0013.xml,13,1249,text__tid_11890.xml,pr182589
Vorwort,FK-37-912_n0020.xml,37,912,n0020,20,1935,08,01,1935-08-01,FK-37-912_n0020.xml,20,404,text__tid_11891.xml,pr182631
Zerline Gabillon,FK-37-912_n0021.xml,37,912,n0021,21,1935,08,01,1935-08-01,FK-37-912_n0021.xml,21,204,text__tid_11892.xml,pr182635
Die Handschrift des Magiers (mit einem Faksimile),FK-37-912_n0034.xml,37,912,n0034,34,1935,08,01,1935-08-01,FK-37-912_n0035.xml,35,1286,text__tid_11893.xml,pr182721
Nachwort,FK-37-912_n0063.xml,37,912,n0063,63,1935,08,01,1935-08-01,FK-37-912_n0063.xml,63,145,text__tid_11894.xml,pr182847
Die deutsche Sprache in Paris,FK-37-912_n0064.xml,37,912,n0064,64,1935,08,01,1935-08-01,FK-37-912_n0064.xml,64,190,text__tid_11895.xml,pr182856
Vorspruch und Nachruf,FK-37-912_n0069.xml,37,912,n0069,69,1935,08,01,1935-08-01,FK-37-912_n0069.xml,69,334,text__tid_11896.xml,pr182887
Die Kreolin,FK-37-916_n0001.xml,37,916,n0001,1,1935,11,01,1935-11-01,FK-37-916_n0001.xml,1,617,text__tid_11897.xml,pr182993
Erklärung,FK-37-916_n0007.xml,37,916,n0007,7,1935,11,01,1935-11-01,FK-37-916_n0010.xml,10,2601,text__tid_11898.xml,pr183016
"»Nun, und nie!«",FK-37-916_n0011.xml,37,916,n0011,11,1935,11,01,1935-11-01,FK-37-916_n0011.xml,11,783,text__tid_11899.xml,pr183025
Der ganz große Humbug,FK-37-917_n0001.xml,37,917,n0001,1,1936,02,01,1936-02-01,FK-37-917_n0001.xml,1,639,text__tid_11900.xml,pr183162
Der neue Shakespeare,FK-37-917_n0023.xml,37,917,n0023,23,1936,02,01,1936-02-01,FK-37-917_n0024.xml,24,1181,text__tid_11902.xml,pr183389
Auf dem Programm vom 11. November (Zum ersten Mal:,FK-37-917_n0030.xml,37,917,n0030,30,1936,02,01,1936-02-01,FK-37-917_n0030.xml,30,192,text__tid_11904.xml,pr183455_a
"Ehrbarsaal, 24. November:",FK-37-917_n0031.xml,37,917,n0031,31,1936,02,01,1936-02-01,FK-37-917_n0031.xml,31,378,text__tid_11905.xml,pr183473
9. Dezember:,FK-37-917_n0032.xml,37,917,n0032,32,1936,02,01,1936-02-01,FK-37-917_n0033.xml,33,1207,text__tid_11906.xml,pr183495
11. Dezember.,FK-37-917_n0034.xml,37,917,n0034,34,1936,02,01,1936-02-01,FK-37-917_n0034.xml,34,539,text__tid_11907.xml,pr183508
3. Januar 1936:,FK-37-917_n0040.xml,37,917,n0040,40,1936,02,01,1936-02-01,FK-37-917_n0041.xml,41,712,text__tid_11908.xml,pr183556
10. Januar (Zur Wiederherstellung nach den letzten Inszenierungen,FK-37-917_n0041.xml,37,917,n0041,41,1936,02,01,1936-02-01,FK-37-917_n0042.xml,42,99,text__tid_11909.xml,pr183565
20. Januar (Gegen die Entehrung des Originals):,FK-37-917_n0042.xml,37,917,n0042,42,1936,02,01,1936-02-01,FK-37-917_n0042.xml,42,94,text__tid_11910.xml,pr183571
"28. Januar, auf Einladung der Urania, Großer Saal:",FK-37-917_n0042.xml,37,917,n0042,42,1936,02,01,1936-02-01,FK-37-917_n0042.xml,42,257,text__tid_11911.xml,pr183576
Der Humor tritt in seine Rechte,FK-37-917_n0045.xml,37,917,n0045,45,1936,02,01,1936-02-01,FK-37-917_n0046.xml,46,392,text__tid_11912.xml,pr183598
Neufassung,FK-37-917_n0046.xml,37,917,n0046,46,1936,02,01,1936-02-01,FK-37-917_n0046.xml,46,209,text__tid_11913.xml,pr183606
Unterhaltungskonzert,FK-37-917_n0048.xml,37,917,n0048,48,1936,02,01,1936-02-01,FK-37-917_n0048.xml,48,79,text__tid_11914.xml,pr183622
»Werfel-Film wird nicht gedreht«,FK-37-917_n0048.xml,37,917,n0048,48,1936,02,01,1936-02-01,FK-37-917_n0048.xml,48,171,text__tid_11915.xml,pr183630
Rehabilitierung des »Faust«,FK-37-917_n0050.xml,37,917,n0050,50,1936,02,01,1936-02-01,FK-37-917_n0050.xml,50,456,text__tid_11916.xml,pr183674
Dame im Traum,FK-37-917_n0052.xml,37,917,n0052,52,1936,02,01,1936-02-01,FK-37-917_n0052.xml,52,436,text__tid_11917.xml,pr183682
Der Zerrissene,FK-37-917_n0069.xml,37,917,n0069,69,1936,02,01,1936-02-01,FK-37-917_n0069.xml,69,192,text__tid_11919.xml,pr183892
»Zeichen einer vielversprechenden Entwicklung«,FK-37-917_n0073.xml,37,917,n0073,73,1936,02,01,1936-02-01,FK-37-917_n0074.xml,74,274,text__tid_11920.xml,pr183917
Das bunte Blatt,FK-37-917_n0074.xml,37,917,n0074,74,1936,02,01,1936-02-01,FK-37-917_n0075.xml,75,702,text__tid_11921.xml,pr183925
»Rauchen im Gefängnis«,FK-37-917_n0077.xml,37,917,n0077,77,1936,02,01,1936-02-01,FK-37-917_n0078.xml,78,1091,text__tid_11922.xml,pr183949
